,Data,Hora,Temperatura,Umidade,Dia,Mes,Ano,Radiacao
6316,2010-03-28,11,23.7,94.0,28,3,2010,238.0
6317,2010-03-28,12,25.2,88.0,28,3,2010,624.8
6318,2010-03-28,13,26.0,83.0,28,3,2010,1033.7
6319,2010-03-28,14,29.0,73.0,28,3,2010,2492.7
6320,2010-03-28,15,29.0,69.0,28,3,2010,2775.8
6321,2010-03-28,16,30.6,68.0,28,3,2010,3089.0
6322,2010-03-28,17,30.8,59.0,28,3,2010,3170.4
6323,2010-03-28,18,28.4,73.0,28,3,2010,1177.0
6324,2010-03-28,19,23.8,94.0,28,3,2010,245.9
6325,2010-03-28,20,25.4,90.0,28,3,2010,408.8
6326,2010-03-28,21,26.4,88.0,28,3,2010,398.6
6327,2010-03-28,22,25.8,88.0,28,3,2010,40.3
6328,2010-03-29,9,23.3,95.0,29,3,2010,0.2923076923076923
6329,2010-03-29,10,23.3,95.0,29,3,2010,20.6
6330,2010-03-29,11,24.3,94.0,29,3,2010,292.6
6331,2010-03-29,12,25.4,85.0,29,3,2010,649.7
6332,2010-03-29,13,27.0,78.0,29,3,2010,1202.2
6333,2010-03-29,14,28.2,72.0,29,3,2010,1949.0
6334,2010-03-29,15,29.9,66.0,29,3,2010,2366.3
6335,2010-03-29,16,30.1,68.0,29,3,2010,2474.2
6336,2010-03-29,17,30.8,62.0,29,3,2010,2308.9
6337,2010-03-29,18,31.5,62.0,29,3,2010,1750.8
6338,2010-03-29,19,31.8,55.0,29,3,2010,2348.9
6339,2010-03-29,20,31.9,55.0,29,3,2010,1754.0
6340,2010-03-29,21,31.4,58.0,29,3,2010,914.8
6341,2010-03-29,22,29.2,73.0,29,3,2010,113.0
6342,2010-03-30,9,23.8,95.0,30,3,2010,0.2923076923076923
6343,2010-03-30,10,23.7,95.0,30,3,2010,6.2
6344,2010-03-30,11,24.1,85.0,30,3,2010,172.9
6345,2010-03-30,12,26.0,79.0,30,3,2010,1348.6
6346,2010-03-30,13,26.5,77.0,30,3,2010,1609.0
6347,2010-03-30,14,27.8,72.0,30,3,2010,2107.3
6348,2010-03-30,15,29.1,67.0,30,3,2010,3374.2
6349,2010-03-30,16,29.7,67.0,30,3,2010,3072.9
6350,2010-03-30,17,29.9,67.0,30,3,2010,1854.3
6351,2010-03-30,18,29.5,67.0,30,3,2010,1355.1
6352,2010-03-30,19,29.5,69.0,30,3,2010,1082.6
6353,2010-03-30,20,28.7,72.0,30,3,2010,597.9
6354,2010-03-30,21,28.2,75.0,30,3,2010,412.8
6355,2010-03-30,22,26.7,83.0,30,3,2010,61.7
6356,2010-03-31,9,23.3,94.0,31,3,2010,0.2923076923076923
6357,2010-03-31,10,22.7,94.0,31,3,2010,19.6
6358,2010-03-31,11,24.2,90.0,31,3,2010,486.8
6359,2010-03-31,12,26.1,79.0,31,3,2010,1391.9
6360,2010-03-31,13,28.3,74.0,31,3,2010,2367.0
6361,2010-03-31,14,29.1,71.0,31,3,2010,2500.8
6362,2010-03-31,15,29.5,73.0,31,3,2010,1583.4
6363,2010-03-31,16,27.4,85.0,31,3,2010,1297.8
6364,2010-03-31,17,30.3,75.0,31,3,2010,2125.8
6365,2010-03-31,18,25.2,88.0,31,3,2010,1730.0
6366,2010-03-31,19,30.0,74.0,31,3,2010,1248.5
6367,2010-03-31,20,29.9,73.0,31,3,2010,1154.6
6368,2010-03-31,21,29.7,71.0,31,3,2010,860.9
6369,2010-03-31,22,27.9,83.0,31,3,2010,113.7
6370,2010-04-01,9,22.6,95.0,1,4,2010,0.2923076923076923
6371,2010-04-01,10,22.7,95.0,1,4,2010,2.0
6372,2010-04-01,11,23.0,95.0,1,4,2010,120.3
6373,2010-04-01,12,23.9,92.0,1,4,2010,500.3
6374,2010-04-01,13,25.3,87.0,1,4,2010,801.8
6375,2010-04-01,14,26.0,83.0,1,4,2010,1024.7
6376,2010-04-01,15,28.0,77.0,1,4,2010,1562.7
6377,2010-04-01,16,28.8,74.0,1,4,2010,2785.5
6378,2010-04-01,17,30.7,69.0,1,4,2010,2111.7
6379,2010-04-01,18,30.3,67.0,1,4,2010,2294.7
6380,2010-04-01,19,28.7,77.0,1,4,2010,1374.4
6381,2010-04-01,20,25.3,92.0,1,4,2010,290.4
6382,2010-04-01,21,25.0,93.0,1,4,2010,19.1
6383,2010-04-01,22,24.5,94.0,1,4,2010,2.2
6384,2010-04-02,9,22.9,95.0,2,4,2010,0.2923076923076923
6385,2010-04-02,10,22.9,95.0,2,4,2010,6.0
6386,2010-04-02,11,23.3,95.0,2,4,2010,171.9
6387,2010-04-02,12,24.0,92.0,2,4,2010,433.1
6388,2010-04-02,13,25.4,82.0,2,4,2010,815.5
6389,2010-04-02,14,26.7,79.0,2,4,2010,1423.6
6390,2010-04-02,15,27.8,74.0,2,4,2010,2341.5
6391,2010-04-02,16,28.7,73.0,2,4,2010,1723.2
6392,2010-04-02,17,29.0,71.0,2,4,2010,1885.8
6393,2010-04-02,18,28.6,74.0,2,4,2010,1796.4
6394,2010-04-02,19,27.0,80.0,2,4,2010,924.9
6395,2010-04-02,20,27.6,77.0,2,4,2010,968.0
6396,2010-04-02,21,26.4,82.0,2,4,2010,450.9
6397,2010-04-02,22,26.0,82.0,2,4,2010,44.2
6398,2010-04-03,9,23.7,95.0,3,4,2010,0.2923076923076923
6399,2010-04-03,10,23.7,95.0,3,4,2010,6.2
6400,2010-04-03,11,24.3,94.0,3,4,2010,275.5
6401,2010-04-03,12,25.7,85.0,3,4,2010,960.3
6402,2010-04-03,13,26.8,80.0,3,4,2010,1481.7
6403,2010-04-03,14,29.1,72.0,3,4,2010,2995.1
6404,2010-04-03,15,30.6,66.0,3,4,2010,3178.8
6405,2010-04-03,16,30.2,65.0,3,4,2010,3225.2
6406,2010-04-03,17,30.3,64.0,3,4,2010,2997.3
6407,2010-04-03,18,31.1,62.0,3,4,2010,3117.9
6408,2010-04-03,19,31.2,63.0,3,4,2010,2336.1
6409,2010-04-03,20,31.1,59.0,3,4,2010,1694.1
6410,2010-04-03,21,30.0,63.0,3,4,2010,877.9
6411,2010-04-03,22,27.9,74.0,3,4,2010,120.1
6412,2010-04-04,9,23.9,93.0,4,4,2010,0.2923076923076923
6413,2010-04-04,10,23.8,94.0,4,4,2010,9.2
6414,2010-04-04,11,24.4,93.0,4,4,2010,186.5
6415,2010-04-04,12,27.1,82.0,4,4,2010,955.9
6416,2010-04-04,13,28.5,72.0,4,4,2010,2199.9
6417,2010-04-04,14,29.7,68.0,4,4,2010,2489.0
6418,2010-04-04,15,31.0,63.0,4,4,2010,2903.7
6419,2010-04-04,16,31.1,61.0,4,4,2010,3398.3
6420,2010-04-04,17,31.3,60.0,4,4,2010,3276.8
6421,2010-04-04,18,32.0,59.0,4,4,2010,3164.3
6422,2010-04-04,19,31.5,60.0,4,4,2010,2125.5
6423,2010-04-04,20,30.3,72.0,4,4,2010,1329.4
6424,2010-04-04,21,29.5,71.0,4,4,2010,606.6
6425,2010-04-04,22,28.2,78.0,4,4,2010,42.1
6426,2010-04-05,9,23.7,95.0,5,4,2010,0.2923076923076923
6427,2010-04-05,10,23.6,95.0,5,4,2010,16.6
6428,2010-04-05,11,24.6,95.0,5,4,2010,503.9
6429,2010-04-05,12,27.5,85.0,5,4,2010,1327.3
6430,2010-04-05,13,28.4,80.0,5,4,2010,1528.9
6431,2010-04-05,14,27.8,80.0,5,4,2010,1360.7
6432,2010-04-05,15,25.8,90.0,5,4,2010,562.2
6433,2010-04-05,16,26.5,84.0,5,4,2010,613.5
6434,2010-04-05,17,27.0,82.0,5,4,2010,918.3
6435,2010-04-05,18,27.5,79.0,5,4,2010,1053.9
6436,2010-04-05,19,27.8,81.0,5,4,2010,1107.1
6437,2010-04-05,20,27.8,83.0,5,4,2010,824.6
6438,2010-04-05,21,27.1,86.0,5,4,2010,455.7
6439,2010-04-05,22,26.1,90.0,5,4,2010,52.5
6440,2010-04-06,9,24.8,94.0,6,4,2010,0.2923076923076923
6441,2010-04-06,10,24.8,94.0,6,4,2010,12.6
6442,2010-04-06,11,25.6,92.0,6,4,2010,354.1
6443,2010-04-06,12,26.4,87.0,6,4,2010,529.4
6444,2010-04-06,13,28.0,82.0,6,4,2010,1066.6
6445,2010-04-06,14,28.6,78.0,6,4,2010,1540.3
6446,2010-04-06,15,29.0,81.0,6,4,2010,1411.5
6447,2010-04-06,16,28.5,80.0,6,4,2010,2502.2
6448,2010-04-06,17,27.0,85.0,6,4,2010,729.5
6449,2010-04-06,18,28.5,78.0,6,4,2010,1063.5
6450,2010-04-06,19,28.4,79.0,6,4,2010,899.3
6451,2010-04-06,20,28.3,84.0,6,4,2010,799.5
6452,2010-04-06,21,27.6,84.0,6,4,2010,403.2
6453,2010-04-06,22,27.0,88.0,6,4,2010,44.3
6454,2010-04-07,9,24.3,95.0,7,4,2010,0.2923076923076923
6455,2010-04-07,10,24.2,95.0,7,4,2010,13.5
6456,2010-04-07,11,24.6,94.0,7,4,2010,278.1
6457,2010-04-07,12,25.6,89.0,7,4,2010,486.2
6458,2010-04-07,13,27.0,79.0,7,4,2010,1204.5
6459,2010-04-07,14,26.1,89.0,7,4,2010,1335.3
6460,2010-04-07,15,28.8,79.0,7,4,2010,2513.6
6461,2010-04-07,16,29.6,76.0,7,4,2010,1567.2
6462,2010-04-07,17,28.1,75.0,7,4,2010,1696.6
6463,2010-04-07,18,28.7,76.0,7,4,2010,1756.0
6464,2010-04-07,19,26.8,88.0,7,4,2010,530.6
6465,2010-04-07,20,24.3,94.0,7,4,2010,40.3
6466,2010-04-07,21,24.1,94.0,7,4,2010,13.4
6467,2010-04-07,22,23.9,95.0,7,4,2010,2.6
6468,2010-04-08,9,23.2,96.0,8,4,2010,0.2923076923076923
6469,2010-04-08,10,23.2,96.0,8,4,2010,10.9
6470,2010-04-08,11,23.6,96.0,8,4,2010,260.9
6471,2010-04-08,12,24.8,93.0,8,4,2010,793.3
6472,2010-04-08,13,26.3,83.0,8,4,2010,891.2
6473,2010-04-08,14,27.5,77.0,8,4,2010,1596.8
6474,2010-04-08,15,28.5,75.0,8,4,2010,2024.4
6475,2010-04-08,16,29.9,66.0,8,4,2010,2986.2
6476,2010-04-08,17,29.6,70.0,8,4,2010,2577.1
6477,2010-04-08,18,29.5,66.0,8,4,2010,1893.5
6478,2010-04-08,19,29.2,68.0,8,4,2010,828.2
6479,2010-04-08,20,28.6,76.0,8,4,2010,521.7
6480,2010-04-08,21,27.6,83.0,8,4,2010,210.6
6481,2010-04-08,22,26.9,87.0,8,4,2010,38.9
6482,2010-04-09,9,23.6,95.0,9,4,2010,0.2923076923076923
6483,2010-04-09,10,23.6,95.0,9,4,2010,6.0
6484,2010-04-09,11,24.0,95.0,9,4,2010,139.5
6485,2010-04-09,12,25.2,93.0,9,4,2010,517.8
6486,2010-04-09,13,26.9,84.0,9,4,2010,1307.2
6487,2010-04-09,14,28.0,75.0,9,4,2010,2068.4
6488,2010-04-09,15,29.6,69.0,9,4,2010,3800.4
6489,2010-04-09,16,30.9,64.0,9,4,2010,3508.5
6490,2010-04-09,17,29.5,70.0,9,4,2010,3468.3
6491,2010-04-09,18,29.9,68.0,9,4,2010,2641.7
6492,2010-04-09,19,26.9,84.0,9,4,2010,386.4
6493,2010-04-09,20,26.9,85.0,9,4,2010,253.1
6494,2010-04-09,21,26.4,84.0,9,4,2010,137.1
6495,2010-04-09,22,26.1,89.0,9,4,2010,12.0
6496,2010-04-10,9,24.1,95.0,10,4,2010,0.2923076923076923
6497,2010-04-10,10,24.1,95.0,10,4,2010,24.8
6498,2010-04-10,11,24.3,95.0,10,4,2010,237.6
6499,2010-04-10,12,25.9,92.0,10,4,2010,821.7
6500,2010-04-10,13,28.5,77.0,10,4,2010,2085.0
6501,2010-04-10,14,29.1,77.0,10,4,2010,1803.3
6502,2010-04-10,15,28.5,72.0,10,4,2010,1719.5
6503,2010-04-10,16,28.1,78.0,10,4,2010,3328.4
6504,2010-04-10,17,30.0,69.0,10,4,2010,4148.7
6505,2010-04-10,18,28.4,77.0,10,4,2010,1008.2
6506,2010-04-10,19,25.3,89.0,10,4,2010,275.3
6507,2010-04-10,20,25.2,92.0,10,4,2010,96.8
6508,2010-04-10,21,24.9,92.0,10,4,2010,23.7
6509,2010-04-10,22,25.0,94.0,10,4,2010,59.32474347698629
6510,2010-04-11,9,24.0,95.0,11,4,2010,0.2923076923076923
6511,2010-04-11,10,24.0,96.0,11,4,2010,15.1
6512,2010-04-11,11,24.4,95.0,11,4,2010,262.1
6513,2010-04-11,12,25.9,90.0,11,4,2010,736.0
6514,2010-04-11,13,27.1,84.0,11,4,2010,1126.1
6515,2010-04-11,14,26.5,87.0,11,4,2010,613.5
6516,2010-04-11,15,26.4,85.0,11,4,2010,892.9
6517,2010-04-11,16,27.6,79.0,11,4,2010,1210.2
6518,2010-04-11,17,28.1,75.0,11,4,2010,1625.6
6519,2010-04-11,18,28.1,76.0,11,4,2010,1386.5
6520,2010-04-11,19,28.8,75.0,11,4,2010,1249.9
6521,2010-04-11,20,28.7,73.0,11,4,2010,1624.9
6522,2010-04-11,21,27.8,78.0,11,4,2010,356.4
6523,2010-04-11,22,26.6,87.0,11,4,2010,46.4
6524,2010-04-12,9,22.9,95.0,12,4,2010,0.2923076923076923
6525,2010-04-12,10,23.0,95.0,12,4,2010,2.4
6526,2010-04-12,11,23.1,95.0,12,4,2010,79.6
6527,2010-04-12,12,23.6,95.0,12,4,2010,282.5
6528,2010-04-12,13,24.2,93.0,12,4,2010,436.3
6529,2010-04-12,14,25.2,88.0,12,4,2010,655.7
6530,2010-04-12,15,25.5,85.0,12,4,2010,753.1
6531,2010-04-12,16,25.7,84.0,12,4,2010,900.1
6532,2010-04-12,17,26.4,82.0,12,4,2010,857.4
6533,2010-04-12,18,26.9,79.0,12,4,2010,1312.2
6534,2010-04-12,19,26.9,80.0,12,4,2010,1175.8
6535,2010-04-12,20,26.5,82.0,12,4,2010,697.9
6536,2010-04-12,21,26.2,84.0,12,4,2010,387.4
6537,2010-04-12,22,25.3,89.0,12,4,2010,41.3
6538,2010-04-13,9,22.3,96.0,13,4,2010,0.2923076923076923
6539,2010-04-13,10,22.1,96.0,13,4,2010,17.6
6540,2010-04-13,11,23.0,96.0,13,4,2010,261.9
6541,2010-04-13,12,25.4,88.0,13,4,2010,919.5
6542,2010-04-13,13,27.0,80.0,13,4,2010,1386.9
6543,2010-04-13,14,28.7,73.0,13,4,2010,2443.6
6544,2010-04-13,15,29.9,67.0,13,4,2010,3687.4
6545,2010-04-13,16,30.1,63.0,13,4,2010,2909.6
6546,2010-04-13,17,27.8,80.0,13,4,2010,2787.2
6547,2010-04-13,18,30.6,61.0,13,4,2010,2186.5
6548,2010-04-13,19,31.4,63.0,13,4,2010,2441.5
6549,2010-04-13,20,29.5,71.0,13,4,2010,559.9
6550,2010-04-13,21,27.7,82.0,13,4,2010,232.1
6551,2010-04-13,22,26.5,86.0,13,4,2010,36.7
6552,2010-04-14,9,23.9,96.0,14,4,2010,0.2923076923076923
6553,2010-04-14,10,24.0,96.0,14,4,2010,20.1
6554,2010-04-14,11,24.4,96.0,14,4,2010,244.7
6555,2010-04-14,12,26.5,88.0,14,4,2010,901.7
6556,2010-04-14,13,27.9,80.0,14,4,2010,1350.2
6557,2010-04-14,14,28.9,77.0,14,4,2010,1614.7
6558,2010-04-14,15,30.0,69.0,14,4,2010,2515.4
6559,2010-04-14,16,30.9,66.0,14,4,2010,2202.5
6560,2010-04-14,17,31.3,64.0,14,4,2010,3397.8
6561,2010-04-14,18,31.6,64.0,14,4,2010,2658.2
6562,2010-04-14,19,25.4,90.0,14,4,2010,1475.4
6563,2010-04-14,20,25.8,91.0,14,4,2010,186.2
6564,2010-04-14,21,25.7,90.0,14,4,2010,98.0
6565,2010-04-14,22,25.2,92.0,14,4,2010,15.7
6566,2010-04-15,9,24.3,95.0,15,4,2010,0.2923076923076923
6567,2010-04-15,10,24.1,95.0,15,4,2010,25.422389407162207
6568,2010-04-15,11,24.2,95.0,15,4,2010,5.2
6569,2010-04-15,12,24.1,95.0,15,4,2010,22.8
6570,2010-04-15,13,24.2,95.0,15,4,2010,93.2
6571,2010-04-15,14,25.0,93.0,15,4,2010,464.0
6572,2010-04-15,15,26.4,87.0,15,4,2010,869.4
6573,2010-04-15,16,27.2,81.0,15,4,2010,1598.6
6574,2010-04-15,17,27.6,79.0,15,4,2010,1212.8
6575,2010-04-15,18,28.2,78.0,15,4,2010,1442.4
6576,2010-04-15,19,28.1,77.0,15,4,2010,1116.4
6577,2010-04-15,20,28.1,79.0,15,4,2010,822.7
6578,2010-04-15,21,27.8,82.0,15,4,2010,457.8
6579,2010-04-15,22,26.5,90.0,15,4,2010,45.5
6580,2010-04-16,9,23.0,95.0,16,4,2010,0.2923076923076923
6581,2010-04-16,10,23.1,95.0,16,4,2010,0.3
6582,2010-04-16,11,23.0,95.0,16,4,2010,35.1
6583,2010-04-16,12,23.4,95.0,16,4,2010,242.6
6584,2010-04-16,13,23.6,95.0,16,4,2010,171.2
6585,2010-04-16,14,25.0,91.0,16,4,2010,951.7
6586,2010-04-16,15,25.9,85.0,16,4,2010,843.2
6587,2010-04-16,16,26.4,84.0,16,4,2010,1170.2
6588,2010-04-16,17,27.2,82.0,16,4,2010,1592.8
6589,2010-04-16,18,27.5,80.0,16,4,2010,1027.1
6590,2010-04-16,19,28.0,79.0,16,4,2010,917.7
6591,2010-04-16,20,29.0,76.0,16,4,2010,1222.6
6592,2010-04-16,21,27.9,79.0,16,4,2010,689.2
6593,2010-04-16,22,26.8,86.0,16,4,2010,61.0
6594,2010-04-17,9,23.7,95.0,17,4,2010,0.2923076923076923
6595,2010-04-17,10,23.7,95.0,17,4,2010,12.5
6596,2010-04-17,11,24.0,95.0,17,4,2010,265.6
6597,2010-04-17,12,25.2,90.0,17,4,2010,640.9
6598,2010-04-17,13,26.5,83.0,17,4,2010,1425.1
6599,2010-04-17,14,27.4,80.0,17,4,2010,1301.5
6600,2010-04-17,15,27.9,78.0,17,4,2010,1710.4
6601,2010-04-17,16,29.3,72.0,17,4,2010,1962.5
6602,2010-04-17,17,27.6,84.0,17,4,2010,1881.3
6603,2010-04-17,18,28.0,76.0,17,4,2010,1839.8
6604,2010-04-17,19,28.8,71.0,17,4,2010,2201.6
6605,2010-04-17,20,29.3,71.0,17,4,2010,1394.4
6606,2010-04-17,21,28.2,78.0,17,4,2010,537.6
6607,2010-04-17,22,27.1,85.0,17,4,2010,43.4
6608,2010-04-18,9,24.0,93.0,18,4,2010,0.2923076923076923
6609,2010-04-18,10,23.7,94.0,18,4,2010,4.7
6610,2010-04-18,11,24.1,93.0,18,4,2010,106.9
6611,2010-04-18,12,24.9,91.0,18,4,2010,412.8
6612,2010-04-18,13,25.9,84.0,18,4,2010,843.0
6613,2010-04-18,14,26.8,80.0,18,4,2010,1523.7
6614,2010-04-18,15,27.0,77.0,18,4,2010,1161.6
6615,2010-04-18,16,29.0,76.0,18,4,2010,2151.7
6616,2010-04-18,17,28.9,71.0,18,4,2010,2537.9
6617,2010-04-18,18,30.1,67.0,18,4,2010,2399.0
6618,2010-04-18,19,31.1,67.0,18,4,2010,2000.4
6619,2010-04-18,20,29.8,69.0,18,4,2010,952.2
6620,2010-04-18,21,28.8,75.0,18,4,2010,382.8
6621,2010-04-18,22,27.4,83.0,18,4,2010,57.3
6622,2010-04-19,9,24.2,95.0,19,4,2010,0.2923076923076923
6623,2010-04-19,10,24.2,95.0,19,4,2010,18.4
6624,2010-04-19,11,25.7,94.0,19,4,2010,501.7
6625,2010-04-19,12,27.8,80.0,19,4,2010,1400.2
6626,2010-04-19,13,28.8,76.0,19,4,2010,2080.6
6627,2010-04-19,14,30.3,69.0,19,4,2010,2759.7
6628,2010-04-19,15,30.7,64.0,19,4,2010,3273.4
6629,2010-04-19,16,32.1,58.0,19,4,2010,3582.7
6630,2010-04-19,17,32.1,59.0,19,4,2010,2916.0
6631,2010-04-19,18,32.7,56.0,19,4,2010,2559.5
6632,2010-04-19,19,32.2,59.0,19,4,2010,1742.3
6633,2010-04-19,20,32.3,60.0,19,4,2010,1629.2
6634,2010-04-19,21,31.2,64.0,19,4,2010,662.5
6635,2010-04-19,22,29.0,76.0,19,4,2010,29.1
6636,2010-04-20,9,23.5,95.0,20,4,2010,0.2923076923076923
6637,2010-04-20,10,23.4,95.0,20,4,2010,17.1
6638,2010-04-20,11,24.0,95.0,20,4,2010,373.1
6639,2010-04-20,12,26.4,89.0,20,4,2010,1260.0
6640,2010-04-20,13,30.1,73.0,20,4,2010,2193.7
6641,2010-04-20,14,31.3,65.0,20,4,2010,2629.9
6642,2010-04-20,15,32.3,59.0,20,4,2010,2692.9
6643,2010-04-20,16,31.7,63.0,20,4,2010,3616.1
6644,2010-04-20,17,32.9,58.0,20,4,2010,3079.3
6645,2010-04-20,18,30.7,72.0,20,4,2010,547.6
6646,2010-04-20,19,30.5,70.0,20,4,2010,985.2
6647,2010-04-20,20,29.4,71.0,20,4,2010,733.7
6648,2010-04-20,21,28.2,78.0,20,4,2010,213.7
6649,2010-04-20,22,26.7,86.0,20,4,2010,18.5
6650,2010-04-21,9,24.2,95.0,21,4,2010,0.2923076923076923
6651,2010-04-21,10,24.3,94.0,21,4,2010,8.4
6652,2010-04-21,11,24.6,95.0,21,4,2010,147.8
6653,2010-04-21,12,26.0,88.0,21,4,2010,615.9
6654,2010-04-21,13,27.2,80.0,21,4,2010,1147.5
6655,2010-04-21,14,27.4,80.0,21,4,2010,1304.2
6656,2010-04-21,15,28.6,72.0,21,4,2010,2119.3
6657,2010-04-21,16,29.0,73.0,21,4,2010,1497.7
6658,2010-04-21,17,30.6,66.0,21,4,2010,2743.3
6659,2010-04-21,18,30.7,65.0,21,4,2010,2311.4
6660,2010-04-21,19,31.1,70.0,21,4,2010,1023.7
6661,2010-04-21,20,26.5,84.0,21,4,2010,722.5
6662,2010-04-21,21,26.0,89.0,21,4,2010,106.4
6663,2010-04-21,22,25.5,91.0,21,4,2010,17.7
6664,2010-04-22,9,23.4,96.0,22,4,2010,0.2923076923076923
6665,2010-04-22,10,23.3,96.0,22,4,2010,15.6
6666,2010-04-22,11,23.7,96.0,22,4,2010,324.2
6667,2010-04-22,12,26.1,89.0,22,4,2010,1104.4
6668,2010-04-22,13,28.6,77.0,22,4,2010,2198.9
6669,2010-04-22,14,29.3,73.0,22,4,2010,1955.0
6670,2010-04-22,15,30.8,68.0,22,4,2010,2287.6
6671,2010-04-22,16,30.9,68.0,22,4,2010,1857.2
6672,2010-04-22,17,29.9,71.0,22,4,2010,2261.1
6673,2010-04-22,18,31.9,57.0,22,4,2010,2355.2
6674,2010-04-22,19,26.7,88.0,22,4,2010,411.4
6675,2010-04-22,20,26.8,87.0,22,4,2010,409.7
6676,2010-04-22,21,26.5,91.0,22,4,2010,298.2
6677,2010-04-22,22,25.7,92.0,22,4,2010,28.1
6678,2010-04-23,9,23.7,96.0,23,4,2010,0.2923076923076923
6679,2010-04-23,10,23.6,96.0,23,4,2010,12.7
6680,2010-04-23,11,24.1,96.0,23,4,2010,163.2
6681,2010-04-23,12,25.2,92.0,23,4,2010,333.6
6682,2010-04-23,13,26.1,86.0,23,4,2010,607.3
6683,2010-04-23,14,27.6,77.0,23,4,2010,1355.3
6684,2010-04-23,15,28.4,70.0,23,4,2010,1388.0
6685,2010-04-23,16,28.9,70.0,23,4,2010,1898.7
6686,2010-04-23,17,29.9,69.0,23,4,2010,1959.0
6687,2010-04-23,18,31.9,65.0,23,4,2010,2628.7
6688,2010-04-23,19,32.1,62.0,23,4,2010,2275.2
6689,2010-04-23,20,29.6,76.0,23,4,2010,971.7
6690,2010-04-23,21,27.7,91.0,23,4,2010,179.0
6691,2010-04-23,22,27.2,93.0,23,4,2010,31.9
6692,2010-04-24,9,24.2,95.0,24,4,2010,0.2923076923076923
6693,2010-04-24,10,24.4,95.0,24,4,2010,23.9
6694,2010-04-24,11,24.9,95.0,24,4,2010,286.0
6695,2010-04-24,12,26.9,86.0,24,4,2010,842.6
6696,2010-04-24,13,28.6,76.0,24,4,2010,1851.2
6697,2010-04-24,14,30.2,71.0,24,4,2010,2604.6
6698,2010-04-24,15,30.9,67.0,24,4,2010,3142.9
6699,2010-04-24,16,31.9,62.0,24,4,2010,3445.4
6700,2010-04-24,17,29.6,74.0,24,4,2010,2320.9
6701,2010-04-24,18,32.1,65.0,24,4,2010,2446.7
6702,2010-04-24,19,31.6,64.0,24,4,2010,2047.4
6703,2010-04-24,20,25.4,87.0,24,4,2010,903.0
6704,2010-04-24,21,25.4,89.0,24,4,2010,93.9
6705,2010-04-24,22,25.3,88.0,24,4,2010,10.0
6706,2010-04-25,9,24.3,95.0,25,4,2010,0.2923076923076923
6707,2010-04-25,10,24.2,95.0,25,4,2010,17.7
6708,2010-04-25,11,24.7,95.0,25,4,2010,368.2
6709,2010-04-25,12,28.0,80.0,25,4,2010,1353.5
6710,2010-04-25,13,29.4,71.0,25,4,2010,2225.9
6711,2010-04-25,14,30.2,68.0,25,4,2010,2668.1
6712,2010-04-25,15,31.2,66.0,25,4,2010,2593.3
6713,2010-04-25,16,31.7,62.0,25,4,2010,3339.5
6714,2010-04-25,17,32.1,60.0,25,4,2010,3250.0
6715,2010-04-25,18,32.3,61.0,25,4,2010,2515.8
6716,2010-04-25,19,32.4,60.0,25,4,2010,1636.5
6717,2010-04-25,20,30.3,65.0,25,4,2010,767.3
6718,2010-04-25,21,29.7,71.0,25,4,2010,284.3
6719,2010-04-25,22,28.3,78.0,25,4,2010,23.2
6720,2010-04-26,9,23.8,95.0,26,4,2010,0.2923076923076923
6721,2010-04-26,10,23.8,95.0,26,4,2010,26.4
6722,2010-04-26,11,25.8,89.0,26,4,2010,461.7
6723,2010-04-26,12,26.8,83.0,26,4,2010,611.7
6724,2010-04-26,13,27.9,78.0,26,4,2010,1426.4
6725,2010-04-26,14,29.1,73.0,26,4,2010,1695.3
6726,2010-04-26,15,29.8,71.0,26,4,2010,2588.7
6727,2010-04-26,16,30.7,65.0,26,4,2010,3088.5
6728,2010-04-26,17,31.3,65.0,26,4,2010,2962.9
6729,2010-04-26,18,32.0,59.0,26,4,2010,2689.6
6730,2010-04-26,19,29.3,70.0,26,4,2010,1613.7
6731,2010-04-26,20,26.5,85.0,26,4,2010,692.8
6732,2010-04-26,21,26.1,89.0,26,4,2010,126.5
6733,2010-04-26,22,25.9,91.0,26,4,2010,18.6
6734,2010-04-27,9,23.0,96.0,27,4,2010,0.2923076923076923
6735,2010-04-27,10,22.9,96.0,27,4,2010,23.4
6736,2010-04-27,11,23.7,96.0,27,4,2010,380.2
6737,2010-04-27,12,26.5,91.0,27,4,2010,1066.5
6738,2010-04-27,13,28.8,77.0,27,4,2010,1917.8
6739,2010-04-27,14,31.0,71.0,27,4,2010,2520.3
6740,2010-04-27,15,31.4,65.0,27,4,2010,2923.1
6741,2010-04-27,16,31.9,61.0,27,4,2010,3081.5
6742,2010-04-27,17,32.5,59.0,27,4,2010,3049.4
6743,2010-04-27,18,32.8,60.0,27,4,2010,2663.6
6744,2010-04-27,19,32.8,60.0,27,4,2010,1838.9
6745,2010-04-27,20,32.8,59.0,27,4,2010,1274.0
6746,2010-04-27,21,31.4,63.0,27,4,2010,616.7
6747,2010-04-27,22,29.6,74.0,27,4,2010,42.5
6748,2010-04-28,9,24.7,95.0,28,4,2010,0.2923076923076923
6749,2010-04-28,10,24.6,95.0,28,4,2010,6.9
6750,2010-04-28,11,25.1,95.0,28,4,2010,171.2
6751,2010-04-28,12,25.4,93.0,28,4,2010,228.6
6752,2010-04-28,13,26.0,89.0,28,4,2010,428.3
6753,2010-04-28,14,27.1,82.0,28,4,2010,868.5
